start,end,text
663.64,667.0, received tax breaks any voting rights.
667.0,672.0, Because they have removed themselves from the social contract of giving tax and giving taxation.
672.0,679.0," But finally, if it's about being prone to exploitation, you don't give minorities two votes or multiple votes, do you?"
679.0,689.78," So we don't think those are proper metrics on which you can give people votes. But finally, their idea that you can't sway elections, but it's tokenistic."
690.1,692.56," But understand, this argument does not rest in a vacuum."
692.56,699.8," If this tokenistic vote takes away what these migrant workers actually need, economic emancipation,"
699.96,704.74, then we think we'd be rather better off without this tokenistic vote to begin with.
704.92,709.72," First argument then, as to why the right to vote does not apply to these people."
710.02,712.98, Who do we allow to vote? Citizens. Why?
713.18,716.78, Because these citizens have a significant stake within the countries that they reside in.
716.78,722.2," These citizens grew up here. Their families, their diaspora, all originate from that specific country."
722.44,728.5, Their identities were shaped by the national sentiments that that state had sold to this country.
728.5,733.26," Every single policy, whether that's foreign policy, social policy,"
733.26,738.76," economic policy, has a direct or indirect effect on that person's life. How? If it's"
738.76,742.74," a policy about abortion, whether that person is a woman"
742.74,748.6," that needs an abortion right now or not, that person's family, his sister, his mother, need that voting right."
748.78,749.86, That's why he has a stake here.
750.02,753.24," If it's foreign policy, even if it does not affect that person now,"
753.46,756.24, it will end up affecting them in the long term.
756.38,757.94," For example, five or ten years later,"
758.2,762.88," when foreign relations have worsened as a result of that policy,"
763.14,770.46, that's when that effect will kick in. Why is this part important? Because we think voting is a facilitative right. And
770.46,774.8," in order for it to be a facilitative right, you need to pick and choose whose right you"
774.8,781.14," want to facilitate. No, thank you, sir. Why don't we facilitate the voting rights of migrants"
781.14,786.12," in this case? One, because their stakes are nearly as high. They're"
786.12,792.96," here, under their model, they're here for five to six years at max. We don't think in"
792.96,798.04," comparison to the 60 years that an average citizen will live in that particular country,"
798.04,807.1," and given that most citizens never immigrate out of that country or never travel meaningfully to different countries, we think"
807.1,812.3, that the stakes of citizens is significantly greater than the migrant worker who even under
812.3,817.94, their model lives here for a maximum of six years then moves on. This is exactly also why we don't
817.94,823.7, allow cross-state voting. So a person from Ohio can't come into Boston and vote. Why do we do that?
823.82,825.68, Because a person in Ohio
825.68,831.22, doesn't have the same stake in Boston as he does in his home state in another. That's
831.22,836.28, why we don't allow that. So how does this play out? Why don't we allow people without
836.28,841.78, a stake? No thank you. Imagine an economic policy that loosens trade laws. This might
841.78,845.68, be beneficial for the worker that wants to get into your country and work for that MNC
845.68,847.22, because it means that he can bring
847.22,849.26, more of his friends and co-workers along with him.
849.44,850.22," But in the long run,"
850.42,852.56, it means that jobs eventually seep out
852.56,854.88, of that particular country.
855.22,857.18, Even if we assume that every citizen
857.18,859.52, within that country is the most selfish voter
859.52,862.28," that is absolutely devoted to their own interests,"
862.58,864.26, they have a vested interest to make sure
864.26,868.22, that policies that harm their own country never come to pass simply on a
868.22,873.28, utilitarian scale. This same incentive does not work for migrant workers that
873.28,878.24," are only here as a business transaction, only here to seek their own"
878.24,882.26," profit. Second, as to why these migrant workers don't have the best interest in"
882.26,892.76, mind. Because it's untrue to claim that every citizen is an island and does not care about the broader society or country around him. Because
892.76,899.02," we've fed these citizens that nationalistic sentiment, that love for his own country for"
899.02,908.98," years and years. So they're more likely than that migrant worker to care about what happens, what the outcome is for your country than that migrant worker is."
909.3,911.18," So we think, what's the difference here?"
911.18,925.54," The difference is that migrant worker, even if you keep him around for six years, sees that stay as a business transaction in which he gains certain benefits from that country before he leaves and leaving behind his own service."
925.88,932.12," But for that person living in that country, this is an emotional and national sentiment."
932.46,937.04, The conclusion here is that voting is a right that cannot be dependent on utility
937.04,939.6, and on that basis we do not grant them voting rights.
939.84,946.46," But most importantly of all, why do migrant workers' lives get significantly worse?"
946.64,948.96," Because as they've admitted themselves,"
949.24,952.42," the mandates, these people will not be able to sway elections"
952.42,953.98," because they live in small populations,"
954.24,955.6," spread out all across the country,"
955.6,958.86, and usually come to economically weaker states
958.86,961.18, that don't have political capital in and of themselves.
961.68,964.96, This means that they cannot affect the legislature in any meaningful way.
969.96,975.22," What it does is that socially, it creates a narrative that these migrant workers have come to your country and stolen your votes, have hijacked your democracy, have made sure that"
975.22,980.6, your votes count for less. Why does this effect then matter? Because this is the exact effect
980.6,990.76," in which right-wing populists gain a new state code on which they can blame their own failures, saying that these migrant workers are the reason why you're losing your"
990.76,993.06," jobs, you're losing your votes, your votes mean less."
993.28,997.94," Under a world where these migrant workers were just treated as workers, that same misconstruation"
997.94,998.96, could not have happened.
999.12,1000.0," Very extreme, I propose."
1003.3,1005.88, I want to make one thing very clear at the top of this speech.
1006.28,1010.42, Side opposition chooses strategically to just not engage the bulk of our material
1010.42,1013.44, about how these migrant workers are disadvantaged and status quo.
1013.64,1017.66, They simply counter-assert the fact that they are not disadvantaged at all.
1017.98,1020.92, The only thing that they give a response to for the bulk of our material
1020.92,1023.9, is the last 15-second argument about a stock backlash.
1023.9,1028.62," If I can prove to you that they haven't touched the bulk of our material is the last 15 second argument about a stock backlash. If I can prove to you that they haven't touched the bulk of our case and why that case matters,"
1028.86,1033.22," while dealing with their highest ground on their case, then I think you can take this debate pretty easily."
1033.56,1035.04, Two questions in reputation.
1035.44,1037.6," First, which side benefits more people?"
1037.76,1039.24," Second, what is the vote?"
1039.54,1041.68," First, which side benefits more people?"
1041.78,1044.86, We've told you that these migrant workers in status quo are very disadvantaged.
1045.22,1047.4, The fact that employers have immense leverage over them
1047.4,1048.96, because their visa requirements say
1048.96,1050.7, you need to have constant verification
1050.7,1052.36, of your employer's approval
1052.36,1053.94, so you can stay in our country
1053.94,1055.6, means that they're extremely scared
1055.6,1057.3, to even anger these employers
1057.3,1058.42, who won't sign that form.
1058.64,1060.66, They're extremely scared that these employers
1060.66,1062.28, will send a letter out to that industry
1062.28,1063.86, saying you can't hire this worker
1063.86,1066.44, or you can't hire this ethnicity any longer.
1066.72,1067.98, What did they tell you in response?
1068.2,1069.58, They just simply asserted the fact
1069.58,1071.6, that they aren't disadvantaged in status quo.
1071.74,1073.48, They give you two very shallow reasons for this.
1073.7,1076.04," First, in that it is an exchange of skill."
1076.12,1078.1," Therefore, you need my skill, I need your skill."
1078.1,1081.1, We're not going to take leverage over each other.
1081.4,1084.12, This is simply an ignorance of the fact
1084.12,1085.98, that there's a difference in supply and demand
1085.98,1087.98, in the status quo. These exchanges of skills
1087.98,1089.6, don't happen with two economically
1089.6,1091.92, similar countries. They happen between the
1091.92,1093.86, USA and other countries
1093.86,1095.9," in Southeast Asia, for example. This"
1095.9,1097.78, means that there is necessarily more supply
1097.78,1099.88," than the demand for these migrant workers, which means that"
1099.88,1101.82, they have lower leverage over their employers
1101.82,1103.88, and can't demand for their rights. The second
1103.88,1109.12," reason that they give is oftentimes they're part of diplomatic relations or part of regional blocks. Oftentimes,"
1109.74,1113.52, what these countries care about are only the amount of money that is coming back to their
1113.52,1116.94," country, not caring if there could be more money that's coming back to their country if their"
1116.94,1121.4, workers' rights improve. They're very untransparent about the on-the-ground workers' rights that are
1121.4,1125.3, happening in employee places right now. That's why they won't simply care.
1127.42,1127.52," But second, what did they tell you under this question?"
1130.12,1133.42," They said, you know, our policy won't make any changes because these people live in small communities like we apparently conceded."
1133.86,1136.7, This is simply ignoring the nuances of my first speaker's argument
1136.7,1139.06, about how oftentimes when these parties are created
1139.06,1143.04," to cater to the specific needs of these minorities in status quo,"
1143.04,1145.96, they often become the swing vote in parties where it's very
1145.96,1148.14, interlocked inside the parliament. This means
1148.14,1149.9, that we can at least make compromises
1149.9,1152.1, and some changes on our side where their
1152.1,1154.06," side is uncomparative. But fourthly,"
1154.32,1156.2, I want to deal with this backlash argument that came
1156.2,1158.2, out in the last 30 seconds of their speech.
1158.86,1160.44," Firstly, I am unclear"
1160.44,1162.18, by the end of the first opposition
1162.18,1164.1, speech on why vote is the tipping
1164.1,1165.86," point for such a big backlash, right?"
1166.16,1170.22, Backlash already occurs in the most populist or the most discriminatory countries in status
1170.22,1170.44, quo.
1170.68,1174.44, Giving them the vote actually minimizes the harms that will come to these people at the
1174.44,1177.98, point in which they can vote against those people who are racist and discriminatory.
1178.26,1181.88, I am unsure why the marginal increase in the backlash that will get on their side is so
1181.88,1182.32, significant.
1182.6,1190.06," Dames will provide an explanation on that later. But second, backlash often occurs because the absence of a voting power"
1190.06,1192.08, is the cause of that legitimization.
1192.38,1194.86," At the point in which you say, these people deserve to vote"
1194.86,1197.96, because they're just equal and as legitimate as citizens
1197.96,1200.3," for giving back to the state the same as us,"
1200.3,1204.02," that's the point in which the bullets, the ammunition behind these"
1204.02,1205.86," populist rhetoric and backlash diminish. Second question then, what's the point in which the bullets behind, the ammunition behind these populist rhetoric and backlash"
1205.86,1208.02," diminish. Second question then, what"
1208.02,1209.84, is the vote? We told you
1209.84,1212.1, that the vote isn't an inherent right.
1212.34,1213.82, That it's a proportional right.
1214.22,1215.9, It depends on the amount of
1215.9,1217.74," investment, the amount of trust,"
1218.02,1219.98, the amount of benefit that you give back
1219.98,1222.14, to your country. This was conceded
1222.14,1223.92, when they answered
1223.92,1225.9, the POI about dual citizens.
1226.2,1228.06, The fact that dual citizens are invested in both
1228.06,1229.78, countries means that we give them the right to vote.
1229.94,1231.96, The fact that migrant workers have lived in the country
1231.96,1233.98, for six months and plan to live in that country
1233.98,1236.02, for longer years means that they're also invested
1236.02,1237.52, and we give them our trust.
1237.78,1239.86, They also concede this when they talk about Ohio
1239.86,1241.82, and another state like California.
1242.14,1244.18, The reason why we don't give Ohio residents
1244.18,1246.34, the provincial election vote in California
1246.34,1248.26, because they're not invested or they're not
1248.26,1250.34, living in California. But we would both
1250.34,1252.54, give them the vote for the national election
1252.54,1254.14," because it's a country's issue, right?"
1254.28,1256.42, Same thing here. What they can tell you
1256.42,1258.16," in response. They said,"
1258.52,1260.4," well, it's more"
1260.4,1261.6, long-term than that.
1262.08,1264.4, You won't get any benefits in the long-term.
1264.6,1268.56, And you need to have a more long-term stake in the country for your vote to actually be beneficial.
1268.88,1269.48, No thank you.
1270.2,1272.1, No explanation on why this is non-exclusive.
1272.42,1274.38, Current citizens often have a very short vision.
1274.68,1278.28," And they say, I want to vote based on what I will benefit off of."
1278.38,1281.32, What policy would benefit me and my family in the immediate sense.
1281.32,1286.02," But secondly, they never give us an explanation on why this business transaction relationship doesn't"
1286.02,1287.94, mean that they all have an equal incentive to make sure
1287.94,1289.88, that that country prospers. Any
1289.88,1291.86," logical person would say, if I'm conducting business"
1291.86,1293.96," in that country, and I benefit economically from that"
1293.96,1295.8," country, it is in my best interest to say"
1295.8,1297.72, I want that community
1297.72,1299.72, to welcome me in the future when I need money
1299.72,1301.76, and I need to work in that community. That's why
1301.76,1303.68, the business transaction that they
1303.68,1305.56, taint as so toxic on their side
1305.56,1306.5, is not actually that bad.
1306.64,1306.94, Go ahead.
1307.34,1309.38, If some person contributes more
1309.38,1311.36," within six months time period,"
1311.48,1312.7, why would you force them to say more?
1313.48,1316.22, Because we at least want some proof of investment
1316.22,1318.14," and trust in our country, right?"
1318.18,1319.48, We think that's a reasonable criteria
1319.48,1321.24, that we give to any other immigrants
1321.24,1322.2, who are trying to become citizens.
1322.46,1323.92, I pass that process too.
1324.3,1324.9," Third argument,"
1324.9,1327.22, how we politically empower our own citizens.
1327.6,1329.96, This is an extremely important argument in the context of this debate
1329.96,1331.18, because we take them at their best.
1331.54,1333.68, Their actor that they prioritize is our own citizens.
1333.68,1336.76, And we actually benefit the most vulnerable of our own citizens
1336.76,1339.06, when we give non-citizen migrants our vote.
1339.32,1339.6, Why?
1339.82,1341.4," Because we say that their interests,"
1341.74,1344.86," the poor and the ethnic minorities of our own citizens,"
1345.24,1350.44, and the interests of these non-citizen migrant workers often align so that they benefit off
1350.44,1354.64," of each other. What does this look like? One, raising minimum wage and improving job security"
1354.64,1358.82," laws so that basic income for these people go up. Second, cheaper healthcare and more"
1358.82,1363.76," accessible educational options. Third, stronger enforcement of non-discrimination laws that"
1363.76,1369.24," prevent employers from hiring based on race or ethnicity. Fourth, more social welfare in general such as food stamps."
1369.56,1375.1," Five, price caps on rent or subsidized or allowances for low-income families. Six, more"
1375.1,1380.24," accountability for police bias with incidents like police brutality. Seven, cheaper transportation"
1380.24,1386.18," and public transport to go by. But eight, more language opportunities and programs provided for free so that they can"
1386.18,1389.1, access services in those languages more.
1389.1,1393.72, What is the mechanism by which we get these policies to go through?
1393.72,1398.52, Notice that oftentimes the poor and ethnic minorities in our own countries are disenfranchised.
1398.52,1402.44, That means that we need a bigger voting body to vote for the same interests for us to have
1402.44,1408.78," an increased chance of those policies passing. What does that look like? One, when you have a larger voting body, you're more likely to"
1408.78,1412.96," have a party that directly caters to you. And even if it's only a minor party that's being created,"
1413.18,1418.78, they often provide a swing vote in the parliament that is incredibly beneficial for these people.
1419.02,1423.84," But second, parties often gain a larger voting base. And this is extremely crucial in especially"
1423.84,1425.48, countries that have a bipartisan system
1425.48,1426.52," where there are only two parties,"
1426.72,1429.42, and they have an incentive to actually garner under them
1429.42,1431.4, the biggest voting base that they possibly can.
1431.62,1434.18, So when the disenfranchised groups in our society
1434.18,1436.68," have a much larger voting base just in terms of numbers,"
1437.02,1438.62," even if their voter turnout is lower,"
1438.9,1443.08, even if there is biases against them in the political system
1443.08,1445.6, that hinders them from giving their political voice out.
1445.78,1447.56, The fact that these numbers multiply
1447.56,1449.64, means that their political voice is improved.
1450.18,1452.22, Why is the vote a unique mechanism to do this?
1452.46,1454.42," Firstly, because when we give them the vote,"
1454.5,1456.2, we're saying that you deserve the trust
1456.2,1457.3, in our government systems.
1457.52,1459.02, And that trust is often given back
1459.02,1460.7, in things like reporting more crime
1460.7,1463.04," when this might harm our own citizens too,"
1463.24,1466.82, or reporting when these policies that we support on our side aren't properly enforced.
1467.04,1470.88," But secondly, the vote is the most sustainable way that we can change these policies."
1471.28,1475.38," Even if changes happen sporadically on their side, they always have to rely on the goodwill"
1475.38,1477.74, of politicians to randomly do these things.
1477.88,1482.3," When political changes happen in tidal waves that benefit or disenfranchise these people,"
1482.52,1486.96," when we give them the vote, that means that these policies are the most sustainable and the most trustworthy"
1486.96,1487.8, for these people.
1487.8,1489.66, We want to benefit the non-citizen migrant workers
1489.66,1491.46," who are disadvantaged on our side,"
1491.46,1492.88, but we also take them at their highest
1492.88,1494.6, and say that the power to vote is people
1494.6,1496.1, who are invested in our country.
1496.1,1496.94, Thank you very much.
1500.28,1502.74, Our burden in this debate has been quite simple.
1502.74,1509.66, That these migrant workers haven't really been in such a horrible state as they paint them to be.
1509.96,1513.02," But even if they are, their policy leaves them worse off."
1513.44,1517.62, But we've gone one step further and given you principles as to why they shouldn't have this right to vote.
1517.62,1523.94," They have tackled only one of these nuances, one of these three layers of principles that we have given to you"
1523.94,1529.0, and expected that that would bring down the entire principle case from our side.
1529.0,1537.0, First point of argumentation from that side was that state benefits directly from these migrants and especially in countries where they depend a lot on these migrants.
1537.0,1548.56," So we should give them votes in return. The problem is that whether or not you are benefited is not a metric on which you give people votes. That is to say, if that were really true, would you give votes to foreigners who give charities"
1548.56,1552.48, or people from other countries who give foreign aids?
1552.48,1557.52," If that were really true, then all those people who are beneficiaries to your state would also be given votes."
1557.52,1561.76," But the problem is that we don't, because metric is never the benefit."
1561.76,1566.58, It's how much the state can coerce you and your lives with that vote.
1566.84,1572.28," That is to say, how much the state's policies can impact you with its decisions in the long"
1572.28,1576.92," run. They have never tackled enough about how state's policies impact these people,"
1577.16,1582.52," at least to the extent that common citizens are impacted. But secondly, if the states"
1582.52,1588.6," get benefited by their labor force to the extent that they, no thank you, paint them to be, we think that in exchange it should"
1588.6,1593.52," rather give wages. And that's exactly the transaction, right? These people work in these"
1593.52,1597.9," countries, give them their labour, and therefore they get wages in return. I don't see why"
1597.9,1601.48," you have to have votes in which you can have say in foreign policy making, in which you"
1601.48,1605.52, have to have say in monetary policies and etc. Many
1605.52,1610.44," of which have nothing to do with you. So the transaction, the reciprocity that their entire"
1610.44,1614.94, case rests upon doesn't necessarily exist. No thank you. Then they tell you that we need
1614.94,1619.62, to give them votes to alleviate these people because they are genuinely denied of their
1619.62,1624.58," rights. First of all, the number of people, the number of migrant workers in these countries"
1624.58,1625.0, are often very small.
1625.0,1627.0, I don't see why they are the tipping point.
1627.0,1632.0," So for instance, even in countries like USA, which necessarily does have a lot of migrant workers,"
1632.0,1638.0, aren't having people enough to the extent that they will break down the deadlock between Democrats and Republicans.
1638.0,1644.0," Especially because even in USA, the Republicans have like 450 seats in the Congress and Senate,"
1644.0,1646.02, where the Democrats have just like 150.
1646.48,1649.86," Which is to say that the balance necessarily, the debt lock doesn't necessarily get broken."
1650.16,1654.44," But secondly, in most countries, the margin isn't small in the first place."
1654.66,1658.1," In most countries, especially with the rise of frightening populism,"
1658.38,1661.08," the fact that most people are victims of demagoguery,"
1661.08,1667.8," where they feel that these migrants are taking away most of the things that we deserve, are taking away what belongs to us. We think most of"
1667.8,1672.9," these people are inclined towards voting right-wing parties,"
1672.9,1679.8, so I don't see why these migrants who constitute at max 1-2% of the population will change all of that.
1679.8,1687.16," But secondly, in states, no thank you, where the migrants are majority, we think there is already an incentive for the states to cater to these migrant workers."
1687.48,1688.38, Why? Two reasons.
1688.68,1691.56," A, because if these migrants aren't, you know, catered to,"
1691.82,1694.34," in the sense that they are denied wages and labour rights,"
1694.6,1695.66, they go out and protest.
1695.96,1699.86," And because they are a majority, those protests make the society in a lot of cases vulnerable"
1699.86,1703.36," to the extent that the people in those countries, the ones that have the voting power,"
1703.72,1705.6," have forced the governments to cater to them. But secondly, no those countries, the ones that have the voting power, have forced the governments to catch them."
1705.8,1711.12," But secondly, not only that, regions that have migrant majority are probably states that respect these labour rights"
