start,end,text
328.4,332.78," Comparatively, a global carbon market ensures that firms cannot displace their emissions"
332.78,334.86, to other countries with weaker regulation.
335.18,338.04, We protect developing countries from environmental destruction.
338.38,342.24," On our side, we reduce emissions in a predictable and a collective manner"
342.24,344.2, and we ensure greater forms of green innovation.
344.38,345.32, I'll take your POI now.
346.48,351.18, Why would technological companies share green technology and innovation with other states?
351.32,354.72, That would mean that other states are less dependent on buying carbon credits
354.72,356.28, because they transition to green energy.
357.18,361.18," No, no. The argument here is that because they're selling it and they're able to earn profit"
361.18,364.24," and because they have incentives not to spend too much money in permits,"
364.36,365.32, they get extra revenue
365.32,366.44, that they could probably use
366.44,367.36, in things like green tech.
367.5,368.7, But you have to be comparative
368.7,369.72, and listen to our case
369.72,371.62, on why places like governments
371.62,372.98, are likely to be more susceptible
372.98,374.9, to corruption and a lack of innovation.
375.22,376.42," On our second argument then,"
376.52,377.82, that a global carbon market
377.82,379.48, is the most economically feasible
379.48,381.12, and optimal for the vast majority.
381.34,382.26, We want to frame this.
382.36,383.26," In the status quo,"
383.5,384.76," the environment is important,"
385.06,390.86," but economic costs to people, i.e. the loss of jobs or high prices, are also important. So if"
390.86,395.64," we can prove that this policy best balances these interests, this mitigates a massive harm. And"
395.64,400.62," there are two reasons why we are able to do that. Firstly, we ensure flexibility during times of"
400.62,405.42," economic crisis. So during recessions, industrial outputs and emissions fall"
405.42,407.1, due to less purchasing power.
407.1,409.9," This drives down the permits due to greater supply,"
409.9,413.06, ensuring that firms that need to emit can do so easily.
413.06,415.34," After the 2008 financial crisis,"
415.34,417.56, the EU carbon market was able to ensure
417.56,420.48, that firms can bounce back and revitalize the economy.
420.48,423.18," In their world, carbon taxes are less adjustable"
423.18,435.3," since the price per carbon is fixed, which means that when it is necessary to increase production to ensure that millions of people can be given jobs, can afford energy prices and afford gas, the fixed cost restrains them from doing so."
435.52,439.76," But secondly, this market ensures that the optimal amount of carbon is being reduced."
439.98,446.64," So the cap set are based on the necessary amount of emissions to be reduced based on scientific research, nothing more and nothing less."
446.86,453.4," In their world, even in the best case, where you reach climate goals much faster by a tax, the cost is felt most by the people."
453.62,456.3, This looks like forcing people to show they're way more expensive.
456.3,464.96," This looks like not just higher prices of gas, but it's public transport and even basic goods getting higher because of transportation costs that are much higher."
465.0,473.0, What is the way up of this? Solving climate change earlier has minimal benefit since research has already determined the most optimal reduction goals.
473.0,477.0," However, the risk of causing massive economic harms would hurt the most vulnerable."
477.0,482.0," On our side, we allow that flexibility that ensures that the most vulnerable don't get harmed."
482.0,485.46, A global problem requires a clear global solution.
485.74,487.2, And I think that we sufficiently proved to you
487.2,489.14, that global carbon markets are effective.
489.28,490.46, We're very proud to propose.
492.94,495.3, I thank the speaker for that fine speech
495.3,497.64," and would now like to invite the Honorable Leader of Opposition,"
497.82,498.12," here, here."
502.12,503.28," Hi, can I be heard?"
504.38,504.86, Yes.
505.78,506.14, All right.
506.52,509.12," Starting my speech in three, two, one."
509.5,513.94, The climate crisis is none other than the product of capitalistic greed and short-sighted
513.94,514.28, pollution.
514.7,518.82, This is the exact same mechanism proposition would use to solve a problem of their own
518.82,519.34, creation.
519.8,521.42, The stance from opposition is two things.
521.7,529.52," One, this debate presumes there is already a strong demand to avert the climate crisis so absent of a global carbon market we believe the following alternatives"
529.52,535.28, will rise to fill that gap a technology transfers between patent sharing for clean energy between
535.28,540.24, nations in line with the pledges made during the paris climate agreement and cop 26 and b
540.24,550.52," development aid that enables developing nations to pursue sustainable development. For instance, the World Bank has granted $20 billion in aid to aid the transition to renewable energy sources."
551.0,557.26," To be clear, opposition's burden today is not, as Prime Minister asserts, that we don't have to prove a successful counter-policy."
557.26,565.44," But instead, we will prove why the global carbon market is destined for failure, and in that process process they destroy all viable alternatives crucially we have"
565.44,570.56, limited political and economic capital as well as a looming climate deadline and we cannot hinge our
570.56,574.64, limited resources on a failing solution before i talk about two arguments from the side of
574.64,578.96, opposition three key responses to the speaker before me firstly on their mechanism of what
578.96,583.2, their climate their carbon market is going to entail two things number one they say they're
583.2,588.56, going to create a capped market based on the size of the company and the size of the industry i think firstly that this is
588.56,592.72, critically naive because the largest global companies are the largest polluters are the
592.72,597.2, wealthiers are the ones with the largest capacity to transition into green technology they should
597.2,602.08, not be allowing these people to continuing to emit but we think it's the smallest nation companies in
602.08,607.86, the smallest nations of developing nations who need the allocations the most because they cannot transition as wealthy.
608.02,612.18, They don't have the existing capital to invest into green technology and begin the transition.
612.6,627.2," They cannot be as charitable as they assert, the entire world has to transition into a"
627.2,632.86," net zero globally green economy within the next year, which we think is impossible for these"
632.86,637.24," developing nations and smaller companies to adapt to, especially given since Proposition 1 wants to"
637.24,641.4," favor larger nations and larger companies. But secondly, when they tell you that the cap is"
641.4,648.82," going to be continuously lower, that already dashes the profit-sharing incentives to truly invest and meaningfully partake and enter the market. Why?"
649.0,652.78," Because we think when you invest into the carbon market, what you really want to do is have a"
652.78,656.64, guaranteed and return on investment. You need to make sure that the carbon credits that are here
656.64,660.62, today will be here next year and will be here in five years so that the value doesn't go down.
660.62,668.74," On Proposition, insofar as you're constantly slashing the size of the carbon market yearly, what was valuable last year is no longer as valuable this year. Proposition"
668.74,672.58," cannot claim that these companies still have the incentive, given that it's so unreliable and it's"
672.58,677.82," such a non-profitable market to invest to, given that there are still many others, and it's still"
677.82,681.72," far cheaper to go into green technology. But on their arguments, number one, they see this as"
681.72,688.88, effective in reducing emissions. I think we'd like to note up top that proposition sets out their own burden as sinking islands as natural disasters
688.88,693.2, then their best case is that they reduce emissions in the environment it's uncares to how these two
693.2,696.8, are empirically linked but on that rebuttal specifically i think when they tell you about
696.8,700.88, the impact of climate change it's uncontentious we think it's a problem on both sides only
700.88,708.86," proposition tries to solve it through emissions we We don't. But secondly, we think that they cannot guarantee the emissions reductions in existence because we think that"
708.86,714.76, like a carbon market inherently means that you have to pollute. You have to emit in order for
714.76,718.44," carbon permits to be given out, meaning that proposition cannot guarantee the reduction in"
718.44,721.7," emissions given that they're inherently permitting it. But thirdly, we think carbon"
721.7,728.26," leakages are contingent on opt-in in and of itself. Given that we told you it's too strict for many developing nations to economically opt-in,"
728.42,731.8," we think they're likely to opt out of the system altogether. Even if you sanction them,"
731.84,735.18, we think they're likely to form their own economic trade blocks to exist outside of
735.18,739.5," a carbon market, and they can continue polluting and still have carbon leakages as they claim."
739.72,743.5," But the second argument on whether or not this is economically feasible, I think this already"
743.5,747.7," deals with their own case. This is a contradiction insofar as they say there's like the wealth,"
747.82,749.78, the financial incentives for companies to invest
749.78,753.8, and then say that there will be no incentive for companies to malevolently invest
753.8,755.66, so that developing nations will end up well.
755.82,756.66, They have to pick one.
756.88,758.66, Somebody has to lose out in this debate.
758.94,762.2, Flexibility only exists insofar as there is no rigid cap and trade system.
762.54,764.98, Propositions comparative of a carbon tax is disingenuous
764.98,766.5, because it is not what we are defending.
766.8,767.46, Two arguments then.
767.68,769.08," Firstly, on why a global carbon market"
769.08,771.04, will critically fail to solve the climate crisis.
771.34,771.82, Three things.
772.06,774.9," One, a carbon market innately permits carbon emissions."
775.2,776.96, There are two mechanisms inherent to it.
777.16,778.86," The first is tradable carbon permits,"
779.02,781.38, which allows countries to pay their way out of pollution.
781.74,783.22," And the second is carbon credits,"
783.46,790.56," earned by creating carbon offset projects, which means that a factory in Denmark can still emit 100 tons of CO2 as long as it offsets"
790.56,795.68, it by planting trees in Africa to absorb 100 tons but this is problematic because of resounding
795.68,801.28, scientific evidence that once emitted the average ton of CO2 remains in the atmosphere for a thousand
801.28,809.96," years before it is fully reabsorbed while While carbon sinks still hold some value, the process of carbon reabsorption does not outpace how rapidly we are approaching"
809.96,814.86," climate apocalypse. At best, offsetting carbon emissions is a mitigatory solution when the"
814.86,819.4," priority should be to emit as little as possible through a transition to green energy. But secondly,"
819.7,824.36, the carbon market policy is hinged on a false presumption that there is a one-to-one ratio
824.36,827.0, between carbon emission and carbon absorption.
827.0,849.04," However, the amount of carbon that is released and reabsorbed via that ecosystem has an unexpected underground wetland, it could unpredictably emit methane"
849.04,854.0, after deforestation. It could very well be true that one ton of CO2 emitted reported an offset
854.0,859.52," of 10 tons of CO2 over time. As ecosystems are unique, no scientific instrument can accurately"
859.52,864.16, measure and inform the carbon offset system. PROP hinders the fate of humanity on unreliable
864.16,865.28," calculations. But lastly, companies and countries will prioritize tokenistic and damaging carbon inform the carbon offset system prop hinges the fate of humanity on unreliable calculations but"
865.28,870.0, lastly companies and countries will prioritize tokenistic and damaging carbon offset projects
870.0,874.48, sustainable offset projects like wind and solar energy are costly so to maximize the profit of
874.48,879.84, carbon credits low-cost projects are undertaken like chile's mass planting of eucalyptus forest
879.84,885.62, carbon a cheap fast-growing tree that absorbs tons of carbons but decimates biodiversity and
885.62,890.04," ecosystems, further harming the environment. Science shows that these forests can also store"
890.04,894.38, carbon for only about 100 years before degrading and then run the risk of contributing toward
894.38,898.78," climate change when impacted by floods, severe weather, disease, and altered land practices."
899.2,904.18, Forests go from carbon sinks to carbon sources because the vegetation adapts to release CO2
904.18,905.28," instead. Therefore,"
905.28,909.84," Prop's strategy is a short-term mitigation that is unsustainable, unreliable, and wastes resources"
909.84,913.12," on harmful projects. Before I go on to my second argument, I'll take a point."
914.4,918.08, So how will the model and opposition work presuming all these harms do exist?
918.96,923.12," We already told you that our burden is not to solve climate change, but rather that you destroy"
923.12,928.56, all of the incentives for them to solve black through other methods but also noting we don't define a carbon market right all
928.56,932.72, of these harms are unique to a carbon market the failure of emissions is unique to a carbon market
932.72,936.4, we can do other things like other kinds of conservation that you destroy uniquely on your
936.4,940.16, side of the house but the second argument about how introducing profit into the climate solution
940.16,945.62," creates perverse incentives for three ways. One, participants enter the carbon market for one reason only,"
945.72,948.22, to profit from obtaining carbon credits and permits.
948.5,950.08, This incentive incentivizes them
950.08,952.5, to ensure that the carbon market exists in perpetuity
952.5,954.86, so they resist the full transition to clean energy.
955.22,957.06," If nations are reducing their reliance on carbon,"
957.3,958.92," no one will purchase their carbon credits,"
959.16,961.6, killing off their business models and selling credits.
961.86,963.48," But secondly, we think a global carbon market"
963.48,966.6, will require you to measure the carbon footprint of every company
966.6,967.38, on the planet.
967.38,970.32," Given that universal jurisdiction to that degree is impossible,"
970.32,973.26, the market will have to rely on decentralized global institutions
973.26,976.12," for oversight, like how the WHO's influence is enforced"
976.12,977.24, by local authorities.
977.24,979.88," Therefore, and this engages with Proposition's second argument,"
979.88,981.6, countries with weak regulatory bodies
981.6,984.46, will be weaponized by companies exploiting the blind spots
984.46,986.74, in the system of enforcement in order to profit.
986.98,995.68," I.e., Mumbai's GFL gas project earns credit through forged paperwork, enabling it to continue polluting, but it's still the largest supplier of carbon credits for European firms."
995.68,1008.16," The commodification of carbon corrupts the fight against climate change, entrenching the very system that engineered the disaster. We cannot allow it to exist."
1010.28,1012.92," I thank the speaker for that fine speech, and now I'd like to invite the Honourable Deputy Prime Minister."
1018.04,1020.16," Hello, am I visible and audible?"
1020.68,1034.0," Yeah, you're both. Okay."
1065.28,1069.46," POIs through 2, 1. A global problem requires a global solution, one that recognizes the existential threat of climate catastrophe while also ensuring that it is not the most vulnerable that bear"
1069.46,1070.82, the brunt of the transition.
1070.82,1074.96," And that is what a global carbon market provides, and opposition attacks only the straw-manner"
1074.96,1077.24, model and attack a wholly different model altogether.
1077.24,1079.42, I'll talk about two things in response.
1079.42,1081.2," Firstly, in the environment, secondly, in the economy."
1081.2,1084.64," But before that, there's a lot of clarifications I want to make and a clarification as to what"
1084.64,1086.8, the opposition burden is. I first want to clarify what their
1086.8,1090.64, counter-model is. And they give you a vague counter-model that at no point do they actually
1090.64,1095.44, defend. They don't explain why tech transfers and development aid are sufficient or exclusive in
1095.44,1099.28," this debate to be able to ensure that you're able to reduce the number of carbon emissions, which"
1099.28,1103.2," directly ensures that a lot of people, millions of people in the global south are protected."
1103.2,1106.82," The first thing I'd point out, this is largely contingent on ensuring that there is innovation."
1107.18,1110.82," We explained to our argument, which received no response, that we're actually able to spur"
1110.82,1115.28, better forms of innovation. So private companies having the capital to be able to invest in their
1115.28,1119.3," own forms of green tech, especially when there's incentive to transition now, given that permits"
1119.3,1122.46, will likely decrease the number of emissions you're able to have. So insofar as they want
1122.46,1127.44," to stand by tech transfers, we're better able to have tech that is distributed among many different firms, insofar there's a"
1127.44,1132.08," profit incentive to want to profit from these kinds of innovations that you make. But secondly,"
1132.64,1137.04," these forms of development aid is unclear as to why this is largely inexclusive, insofar as there"
1137.04,1140.72," are different actors that are engaging in things like giving out development aid, as opposed to"
1140.72,1144.8," setting up a global carbon market. And therefore, they don't explain as to why us being able to"
1144.8,1148.4, directly transfer aid is better than us being able to ensure small companies can
1148.4,1152.24, sell off permits to ensure that they themselves have that capital which is our way of achieving
1152.24,1156.64, ensuring that smaller companies don't die but the last thing to point out is no analysis as to why
1156.64,1160.64, any of this is effective no analysis to explain why you reduce emissions in the long term which
1160.64,1164.4, is the most important goal to be able to avert climate catastrophe and therefore they have to
1164.4,1167.36, automatically lose this debate secondly on their model the first thing on the
1167.36,1172.88, clarifiers they attempt to like attack our fiat by saying we don't have the fiat to ascertain that
1172.88,1177.12, this model acts in a certain way firstly we do this is a policy debate and therefore we're able
1177.12,1181.04, to ensure that allocations are done in the basis of your historical emissions to ensure that we're
1181.04,1188.52, able to take into account how much you've emitted but also the fact that decreased caps will still likely exist. Their response is to say the decreased caps won't
1188.52,1192.28, be profitable and therefore companies won't opt in. It is the fact that it is profitable because
1192.28,1197.6," over time, if you decrease the supply of permits, the price per permit is incredibly large at that"
1197.6,1201.18, point and therefore it's lucrative to sell it and therefore companies are not likely to be as
1201.18,1204.6," averse as they want to talk about. So our model stands, but also we give you structural reasons"
1204.6,1206.0, as to why it is likely to stand.
1206.22,1207.1," Firstly, on the environment."
1207.4,1209.02, And I want to frame this as the most important issue.
1209.34,1212.24," Currently, thousands of people are being displaced, sea levels are rising,"
1212.24,1215.56, and we need to ensure we have a solution to be able to reduce carbon emissions.
1216.14,1219.4," Their first attack was to say, how do they sell it if it decreases over time?"
1219.72,1223.72," Obviously, firms that require more than what was given initially will have to buy permits,"
1223.9,1227.4," especially as we explained, the cap that we set is less than what they are currently being"
1227.4,1228.4, admitted.
1228.4,1231.82," But the second thing to point out, as we explained, the amount of revenue is larger over time,"
1231.82,1235.5," especially as we decrease the supply of permits, that increases the price of permits."
1235.5,1240.5," And therefore, what that means is more firms are likely to want to sell it to be able to"
1240.5,1242.12, ensure they get some revenue.
1242.12,1248.48," The second thing that they say is that these firms will opt out of this system altogether. Firstly, it is unclear how they will opt out given that"
1248.48,1252.08, they will when they will be sanctioned it will be massively economically harmful. Their attempt to
1252.08,1256.0, say that there's an economic block to prevent the harm is unclear especially when you are directly
1256.0,1259.44, being fined. It's unclear how an economic block can protect you from that. The second thing to
1259.44,1264.64," point out, it is just untrue that they will opt out because for the reason that small companies"
1264.64,1266.48, are able to sell the permits over time.
1266.48,1273.32," If insofar as larger businesses will want to get permits from you, you have the ability to get revenue as a consequence of selling that permit."
1273.44,1279.26," And therefore, the transition is much easier since you have the money to afford things like carbon abatement technology,"
1279.58,1283.66, things like CO2 scrubbers to ensure that you can afford the transition in the first place.
1284.48,1288.56, Large companies and large countries don't forcibly take those permits from you. They have to sell it
1288.56,1292.32, to them to begin with and therefore the transition is likely to be smoother and therefore you're not
1292.32,1296.08, likely to have that loss of buy-in. The first argument is to say it will fail and I want you
1296.08,1300.96, to note all of their argumentation is hinged on a caricature of the model which we did not set in to
1300.96,1309.6, begin with. The first thing we pointed out was the cap will be lessened over time and therefore even if they will emit the maximum amount that is much better than the alternative
1309.6,1314.8, where they will still emit 40 billion tons where on our side we can set the cap lower to able to
1314.8,1318.72, ensure that we reduce emissions over time. The second thing to point out is offsets are not in
1318.72,1322.8, our model. We explained it's just about permits themselves and the ability to emit carbon in the
1322.8,1327.8, first place and therefore it's unclear what model they were rebutting in the first place. But the third thing to point out is
1327.8,1331.84," offsets are better than the comparative. Because on the comparative, none of these firms have the"
1331.84,1335.78, incentive to plant trees. None of these firms have the incentive to reduce their carbon emissions in
1335.78,1340.4," the first place. And therefore, on weighing, if a firm is more willing to do things like plant"
1340.4,1344.62," more trees to absorb carbon, rather than in their side where there's no incentive at all, that is"
1344.62,1348.02, comparatively more preferable. The second thing that they say is that emissions is not
1348.02,1353.44, it's not correlated to things like the ability to absorb this carbon the first thing to point out is
1353.44,1358.36, this might be true but if we ensure that we reduce emissions over time which they do not properly
1358.36,1363.44, contest we're able to reduce the amount of the harm of carbon but just by having less carbon on
1363.44,1368.24," net and therefore we still win this clash even if might be true, it's unclear as to why that mitigates or that all"
1368.24,1372.4," that does is mitigate our claim to begin with. The last thing that they say is it's profit oriented,"
1372.4,1376.56, and I don't know why this is bad. We explained that we maximize profit and we align the incentive
1376.56,1381.36," of profit to be able to transition to a greener, more renewable form of society. So it's unclear as"
1381.36,1385.12," to why you maximally emitting is much better because on the comparative,"
1385.12,1389.52," you still emit 40 billion. On our side, you have to tap to ensure that it's limited to only 38 billion."
1389.52,1392.96," But the second thing to point out is on this notion of corruption, the first thing I'd like to"
1392.96,1397.36, note is this is unlikely to begin with given there will be global oversight. If firms in smaller
1397.36,1402.08," developing nations will be able to skirt regulation, that is going to receive massive backlash"
1402.08,1413.0," and therefore larger firms are likely to want to ensure that that regulation is stringent and therefore they will likely want to fund things like ensuring proper scrutiny from these as well, because it harms them if smaller firms are able to amass more permits in the first place."
1413.0,1421.0," But lastly, this is all just wholly uncomparative. They never explain well their alternative of being able to have tech transfers actually ensures you reduce carbon."
1421.0,1428.56," We explained, one, you reduce emissions by giving them the profit incentive to afford it and the incentive to want to be able to sell permits because it increases over time."
1428.56,1432.96," Two, that you get better forms of innovation insofar as now firms are now more likely to want"
1432.96,1436.32, to sell their permits because they're not reliant on them because it becomes more expensive to buy
1436.32,1441.68," them. But three, you reduce global carbon leakage that a firm in Germany is now able to transfer to"
1441.68,1445.02," North Africa because there's no regulation there, which destroys local economy."
1445.52,1447.64," No response to any of that. Before I move on, go."
1448.94,1454.6," Offsets take a thousand years and you're investing everything and every other present climate alternative into that,"
1454.74,1457.86, into something that at its best case will only exist in a millennia.
1457.94,1459.48, So how are you going to solve climate change?
1460.18,1462.0," Firstly, offsets are not in the model."
1462.34,1465.8," Secondly, even if it were, it's comparatively better that our side plants some trees and"
1465.8,1466.8, your side plants no trees.
1466.8,1470.02, So you have no solution to be able to reduce carbon emissions.
1470.02,1472.02, It's unclear as to why you have a comparative.
1472.02,1473.02," Secondly, economic impacts."
1473.02,1474.02, This is not the tension.
1474.02,1478.24, We explained that we needed to cross the line and needed to walk the line of being able
1478.24,1482.38," to ensure we reduced carbon emissions, but we're not placing the harm directly towards"
1482.38,1483.38, the people who are most vulnerable.
1483.38,1487.12, And we were able to do that because we had a greater degree of flexibility that in times
1487.12,1491.46," of crisis where carbon, it was less emitted, that increased the supply of permits, which"
1491.46,1494.62," decreased the price, which means that when you needed to restart the economy, as we saw"
1494.62,1497.38," in 2008 in the EU, you're better able to do so."
1497.38,1498.82, No response at all from that.
1498.82,1503.34, And therefore we're able to ensure that you're able to mitigate the extent of that economic
1503.34,1504.4, harm in the first place.
1504.4,1508.4, We win on the environment and we mitigate the economic harms we're clearly winning this debate lastly
1508.4,1512.32, on our extension i think we prevent developing economies and firms from being from being crushed
1512.32,1517.68, by foreign competition because under their side global and carbon leak still happens the eu market
1517.68,1522.24, still exists under their side and therefore a lot of eu firms still go to places like africa still
1522.24,1528.46," go to other places not not in that market, which destroys these countries not only environmentally, but also economically as"
1528.46,1532.32, well. When you are crowded and smaller and local firms within those regions are destroyed because
1532.32,1536.82, they cannot compete against European firms. When China goes to other regions to escape the Chinese
1536.82,1542.08," market, those Chinese businesses are able to destroy local businesses within those regions,"
1542.08,1548.1, and therefore it destroys local livelihood. it raises prices because they destroy other competition on our side a global carbon
1548.1,1552.5, market prevents carbon leakage which they have no response to which is beneficial environmentally
1552.5,1557.6, it also ensures economically that they're they don't harm small businesses which ensure we get
1557.6,1561.86, greater forms of employment under our side for all of these reasons we win on the environment
1561.86,1565.84, they have no comparative we win on the economy they don't explain why that's better on their side as well.
1565.84,1566.96, I'm very proud to propose.
1571.12,1575.6, I thank the speaker for their fine speech and would now like to call upon the Honourable
1575.6,1581.28," Deputy Leader of Opposition, here here. Great, yeah, can I check that I'm audible?"
1582.0,1584.32," Yes, yes you are. Okay, great."
1585.44,1588.58," I'll take my POIs verbally, so just unmute yourself."
1596.58,1601.48," Starting in three, two, one."
1602.46,1607.8," A global carbon market, let's call it for what it really is. A global subsidy for carbon"
1607.8,1612.82," emissions. When the potential harm is human extinction, the solution can't merely be"
1612.82,1618.0, marginally reducing carbon emissions and trading away permits to permit other individuals to do
1618.0,1622.82," the same. Because a world of clean and renewable energy was the only way in order to solve it,"
1622.98,1630.56, but proposition shot all of those possibilities down your survival panel hangs in the balance if you value life you have to side
1630.56,1635.76, with opposition before i move on to exist additional rebuttal and material a quick
1635.76,1641.28, clarification as to what the burden is because i think second prop likes to assert that our burden
1641.28,1649.94," has to be defending an effective alternative when it truly is not, given the burden clarification even came out in first opposition. Our burden is simple. We had"
1649.94,1654.62," to prove that the global carbon market was a useless strategy, and it meant three things."
1654.9,1660.34," That A, time and resources on an issue where neither could be afforded were wasted and should"
1660.34,1668.1," have gone to other viable alternatives. Secondly, that succumbing to profit incentives meant that competition and money were prioritized"
1668.1,1670.08, and effectively called said alternatives.
1670.52,1673.28," And that lastly, opposition's case relied on them"
1673.28,1675.88," heavily proving the success of the global carbon market,"
1676.12,1678.26," which means that if we prove why it was to fail,"
1678.56,1680.76, we showed why they failed to meet their own burden
1680.76,1682.2, that they set out for them.
1682.58,1684.18," We did not, however, have to prove"
1684.18,1685.12, why our preferred
1685.12,1690.82," alternatives were better. Merely that proposition closed all doors for climate solutions, trapping"
1690.82,1696.92," us into an all-for-one strategy, which meant that all of the political allocation and resources that"
1696.92,1701.68, goes to the carbon market necessitates a trade-off from all other alternatives that would have
1701.68,1705.4, naturally existed absent of this creation and absent of that policy.
1705.68,1709.62," So, yes, we don't have to prove that we solved the climate crisis because that was never our burden."
1709.92,1712.1, That was your burden that you imposed onto yourself.
1712.1,1716.04," But if we explain to you why there was more harm in the creation of the global carbon market,"
1716.16,1718.92, that was sufficient to absolve ourselves of that burden.
1719.28,1721.88," But additionally, on to responses and clarifications."
1722.34,1727.04," Firstly, note that the reason why our alternatives are mutually exclusive are for a number of reasons."
1727.22,1731.04, I did not think I would have to clarify this in a policy debate that they themselves outlined.
1731.24,1732.58, There is clearly opposition fiat.
1732.58,1741.5," So first, Prop exhausts all of their existing political capital to create and facilitate the carbon market as the foremost global climate strategy."
