start,end,text
360.16,369.12," China isn't going to want to mess with them. Thirdly, countries that will experience problems for the Belt and Road Project initiative are now safe, right?"
369.26,372.58, Because it's likely that China won't really want to seize infrastructure
372.58,375.42," and there isn't going to be a Sri Lanka 2.0, right?"
375.66,379.4," And at least the Quad guidelines will tell them,"
379.46,383.12," like these countries, not to give away strategic military targets, right?"
383.32,386.44," And for non-Quad countries, there's still gonna be some benefits, right?"
386.44,388.24, So like third countries will benefit
388.24,390.48," from just investment wars, right?"
390.48,393.2, Because obviously both China and like powerhouses
393.2,395.34, like the US will want to kind of have them
395.34,396.46," join their side, right?"
396.46,398.86, So they will push a lot of investment into these countries.
398.86,400.88," There's gonna be a lot of money flowing in,"
400.88,403.06," like no matter if they join or not,"
403.06,404.46, cause probably that's how they're gonna try
404.46,409.6, to win countries over. Like it's not the 19th century anymore. They're not going to try to like
409.6,416.08," somehow militarily force them to join. It's going to be more like a, you know, who has the best care,"
416.08,420.4, like who's going to give out the best proposal for these countries to join. And we've seen like
420.4,426.4," precedence for this and like the specific Pacific Islands and Taiwan, right? And moving on to our"
426.4,431.16," third argument, how this will, like, help safeguard territorial sovereignty of these countries. So,"
431.24,435.84," firstly, there's going to be nuclear deterrence. Like, countries don't want to go to war with the"
435.84,440.5," U.S. and other, like, Quad nations because they're nuclear states. China doesn't, like,"
440.5,445.04," want to challenge them. And, like, also this kind of protects the rest of the country"
445.04,448.64, that are in the quad since again that means like if china attacks one they kind of mess with the
448.64,451.9, entire thing and they're not stupid they're not going to want to do that right secondly there's
451.9,456.92, just more like troops on the ground thirdly this is not just like a pinky promise it's going to be
456.92,461.76, like an article and like article number five for nato right they're going to be bound by an
461.76,469.52, agreement so there's definitely going to be like this feeling of security in the region right and also like don't let opposition get away with saying that
469.52,473.42, like there is now going to be a bigger likelihood of escalation because that's just not true right
473.42,478.9, China already does stuff like flyers right they send ships through waters that are not theirs
478.9,484.28, like the comparative here is when it comes to like slip-ups on our side right like the military
484.28,485.08, would now just have
485.08,489.66," a lot more experience, they're going to have a lot more like officers that just like know what to do"
489.66,495.34," in these situations that won't let these slip ups happen, right? Like, obviously, like an officer"
495.34,499.2, who has four years of experience in NATO is going to be better than a regular like Taiwanese officer.
499.68,503.9," But be like, even if these mistakes happen, they're not going to escalate. Like everyone's"
503.9,507.88," going to calm them down, there's going to be a major like moderating effect in this region."
508.12,511.16," So panel for countries to prosper, they need to be safe."
511.32,512.36, They need to be protected.
512.6,513.94, And that is what we propose.
524.82,527.88, All right. Thank you very much for that speech.
527.88,533.5," Speaker spoke for 8 minutes, 10 seconds."
533.5,535.82, Just checking that everyone's ready to move on.
535.82,539.5, Then we'll head to the first opposition speaker.
539.5,540.5, Good luck.
540.5,558.94," Thank you. Hi, can I be seen and heard? Sorry about the echo. Yeah."
561.26,595.84," Just a reminder, I prefer my POIs verbally, so please unmute and ask. Thank you. Latvia's case is built on a misconception. They say Asia is aligned with the West. No,"
595.84,603.04," the Asia-Pacific region is dependent on both China and the Quad. The Philippines has zero submarines,"
603.04,605.76," therefore relies on the US for defence, yet"
605.76,613.04," desperately needs China's $24 billion in investment. China is Singapore's largest trading partner by far,"
613.32,619.2, yet our air force is built on almost entirely American aircraft. We will prove that their
619.2,625.84, pact forces nations to sacrifice one of these two essential relationships. What is our stance? We believe the
625.84,631.6," Quad should not create a regional defense pact. Instead, we prefer the status quo, where these"
631.6,636.72," alliances are negotiated on a largely bilateral basis, so countries choose the specific nature"
636.72,642.66, and degree of cooperation with China and the US. So instead of committing to a full-scale defense
642.66,647.74," pact against China, countries like Malaysia or the Philippines can choose to conduct training exercises"
647.74,651.22, or just sign a free trade agreement with the U.S. instead.
651.48,652.6, We have three arguments.
653.0,655.72," One, countries that join face Chinese retaliation."
656.2,659.84," Second, countries that don't join face U.S. retaliation."
659.84,663.78, And my second speaker will explain how they heighten tensions in Kashmir.
664.16,669.84," Before that, some rebuttal. First, they give us a list of countries that will probably join this pact,"
669.84,674.32, like South Korea and Vietnam. I just want to note that this is empirically untrue.
674.32,679.2," Like I framed earlier, many of these states are dependent on both China and the US, so it's not"
679.2,684.4," that easy of a decision. Second, I just want to observe that this list of incentives for why"
684.4,685.04, countries will
685.04,690.24, join doesn't prove anything on its own because they can't just give us a problem of chinese
690.24,695.76, aggression their side needs to give us structural analysis as to why this defense pact will actually
695.76,701.04, successfully stop chinese aggression and solve this problem so it's contingent on the rest of
701.04,705.7, their case before i move on I'll take that point.
711.24,711.4," Given that China backs off when Taiwanese fighters challenge Chinese fighters to Mali,"
714.8,715.64, why would China not back off when forces show now?
720.04,730.92," That's exactly what I was getting into. Your case is contingent on a central premise, that China would cease all aggressive actions, like, for instance, building islands in the South China Sea or engaging in the BRI. Their defence pact would never deter this kind of"
730.92,735.86," aggression because the defence pact guarantees retaliation against a military invasion,"
736.1,741.68," not island building, not some kind of economic exploitation, but military aggression. But if"
741.68,745.28," their defence pact actually forced nations to declare war,"
745.28,752.36," once China makes one aggressive move, like seizing a BRI port, no country would join this pact,"
752.36,757.64, because war would almost be certain for these countries. Countries like Indonesia or the
757.64,762.68," Philippines simply cannot afford to fight a protracted war against a superpower, and war"
762.68,765.22, would be certain if they had to declare war once
765.22,771.38," China flies one aircraft into Taiwanese airspace. So the economic benefits for Southeast Asia,"
771.48,776.54," because investors will be enticed by greater military stability, simply doesn't exist,"
776.72,781.58, because they assume that the regional defense pact will be activated if China pursues any form
781.58,785.52," of retaliation, which is untrue. When they say, for instance,"
785.52,790.0," they protect territorial integrity for Southeast Asia, they also just do not give a mechanism."
790.0,794.24," They assert there will be a moderating effect in the instance of escalation,"
794.24,799.92," whereas the central premise of their case, which has been taken down, shows that this is clearly"
799.92,806.18," untrue. Finally, they try to give one layer of mitigation. They say, but China is already"
806.18,811.82," aggressive in our world, and therefore we don't do anything to stop this. Our case is that while"
811.82,818.28," China does make aggressive moves, China is not maximally aggressive yet. My argument will"
818.28,823.62, demonstrate why China can and will get more aggressive in their world at the point they're
823.62,825.24, provoked by this defence pact.
825.54,830.1," With that, Proposition's case is dead in the water. Second Prop needs to rebuild it from scratch."
830.54,835.48," First argument, countries that join the pact face Chinese retaliation. The thesis of this argument"
835.48,840.76," is that this defence pact sparks greater Chinese belligerence towards states that join it,"
841.04,849.72," rendering it counterproductive. This is true for two structural reasons. One, because it will be perceived as an unparalleled act of aggression. For China"
849.72,855.26," that has already called the Quad and Indo-Pacific NATO, this defense pact will only confirm its"
855.26,860.42, worst fears that the U.S. is attempting to encroach on its backyard. Think about it.
860.42,866.54," If Pelosi, a single U.S. official landing in Taipei, sparked military exercises that amounted"
866.54,873.2," to a blockade, Taiwan joining the defence pact will prompt fire and brimstone. Second, China"
873.2,878.08, will retaliate to deter more countries from joining in the future. Given that the influence
878.08,883.48," of the pact is dependent on how many members it actually defends against China, it has a vested"
883.48,885.24, interest in preventing more states from joining it. This incentiv against China. It has a vested interest in preventing more states
885.24,890.32, from joining it. This incentivizes China to respond aggressively to states that have joined
890.32,897.22," the pact to make other states. We are not saying that these reasons will prompt China to invade,"
897.52,902.32," but there are many other ways for China to retaliate without sparking a war, which their"
902.32,908.58, side doesn't seem to understand. It means trade tariffs that cut hundreds of millions of dollars in export revenue.
908.58,913.14," It means cyber attacks to steal national security secrets, like the hacking of six"
913.14,918.42," US state governments just this year. It means more attempts to meddle in foreign elections,"
918.42,926.24, as it has already done in Australia and New Zealand. This argument wins us the debate by flipping their own impacts of
926.24,931.88, containing Chinese aggression. A pact will only make China more belligerent and bring the region
931.88,938.66," closer to conflict. Second argument, countries that don't join face US retaliation. The premise"
938.66,945.86," is that across the US political spectrum, it has become a top priority for politicians to show off China credentials."
946.02,953.1," No, thank you. Because opinion polls show that 89% of Americans see China as an enemy. This is"
953.1,958.48, why Biden has sustained Trump's protracted trade war and upheld investment bans on Chinese firms
958.48,967.36," like Huawei. Against this backdrop, nations that refuse to join the defense pact will lose the U.S. as an ally for two structural reasons."
967.86,972.12," One, because the defense pact forces a nation to clearly pick a side."
972.48,981.18," While a country can trade or buy arms or receive foreign aid from both the U.S. and China, this defense pact is a uniquely binary choice."
981.5,986.22," You either join it or you don't. Hence, countries must pledge their allegiance to"
986.22,991.62," one and only one superpower on this massive national security issue, which means not joining"
991.62,998.5," the pact will be a direct signal of taking the Chinese side. Second, US politics has a historical"
998.5,1005.52," track record of retaliating against nations on their enemy's side. In the Cold War, the US didn't just retaliate"
1005.52,1012.0, against the Soviet Union. It went after Soviet allies. The CIA mounted operations to depose
1012.0,1017.28, democratically elected leaders in Guatemala and the Dominican Republic because they were left-wing.
1017.28,1025.4," The US not only kept its sweeping embargoes on Cuba, it expanded them in 1999, even after the USSR collapsed."
1031.28,1036.08," Now, the US will probably not assassinate foreign leaders or halt all trade, but when they see a state as a Chinese ally, they will slash developmental aid, they will cut arms sales,"
1036.08,1041.12," and they will reduce the scope of imports. For smaller states that need all the aid they can get,"
1041.12,1046.24," this is a huge blow. In our world, states aren't forced to choose between"
1046.24,1052.56, China and the US by either joining or refusing to join the pact. South Korea can have both its
1052.56,1058.74," exports to China and the protection of US missiles, as it does now. Indonesia doesn't have to pick"
1058.74,1066.6," between its two largest trading partners. Hence, we preserve the delicate balance that many states have currently found between the"
1066.6,1146.26, U.S. and China. A new NATO is ultimately a new Cold War. We go back to the proposition for the second prop speech. Good luck. All right.
1147.76,1148.2, Sorry.
1152.52,1152.96, Okay.
1153.28,1155.58, Let me know if you can hear me and see me.
1156.3,1156.8, It should be fine.
1158.72,1159.24," Okay, great."
1160.64,1161.34, Just a second.
1161.44,1162.06, Just setting my timer.
1168.74,1169.86, All right.
1170.84,1174.5," Starting in three, two, one."
1174.86,1177.3, Side opposition is right about one thing.
1177.3,1183.62, We have entered the second Cold War of democracy against authoritarianism.
1183.82,1187.32, But to not repeat the mistakes of the past panel it
1187.32,1193.62, is time to make allies because alliances are the only way to prevent these hot wars on small
1193.62,1199.2, countries that are within superpower zones of influence and we are exclusively this team that
1199.2,1205.68," provides that before I move on to my own extension about more democratic change in these countries,"
1206.24,1208.1, I'll have multiple areas of rebuttal.
1208.34,1211.3," So firstly, on like Chinese retaliation."
1211.3,1216.02," So basically, opposition says like, oh, China is likely because they don't want to lose"
1216.02,1220.96," allies to respond aggressively through economic terms, et cetera, right?"
1221.1,1224.56," I don't think that this is likely because of like four reasons, right?"
1224.68,1225.02," Firstly, it's because there's already China has greatly lost economically through like etc right i don't think that this is likely because of like four reasons right firstly"
1225.02,1230.66, it's because there's already china has greatly lost economically through like the pandemic right
1230.66,1236.36, secondly they already have a shadow banking like like a problem right they have a housing bubble
1236.36,1242.88, there are tons of these economic factors weighing on china that like greatly minimize the power that
1242.88,1245.88," they can to like you know usurp't know, other countries, right?"
1245.94,1250.14," They don't have that much power in the status quo. They don't have that much money to spend,"
1250.24,1254.98," right? Thirdly, there's a general economic downturn in the world, right? You can't assume"
1254.98,1262.68," that after all of this, after China's economy has already been hurt that much, that they will be able"
1262.68,1265.12, to suddenly slap tariffs on these
1265.12,1271.54," countries. It's not economically viable for them, right? Fourthly, they also have nowhere else to"
1271.54,1275.8," like stash their exports, right? China isn't stupid, right? They know that like Russia is"
1275.8,1280.84," clearly not a good ally, right? North Korea too. I think it's highly likely that Russia will,"
1280.84,1285.28," that China will want to like have these allies in the, in like, you know,"
1285.32,1291.84," in this region, right? Even if these countries align with the US as well, because these are huge"
1291.84,1296.98," growing markets that China does want to tap into, right? So on the question of whether they won't"
1296.98,1301.68," just like, like, I don't know, slash tariffs on these countries, it's just not economically"
1301.68,1307.64," beneficial for them. What we think the more like realistic scenario here is, right, is that we're likely to have"
1307.64,1309.98," investment wars in these regions, right?"
1310.18,1313.52," So in the terms of the countries that have not yet joined this pact, like they like to"
1313.52,1318.38," talk about on OPP, I think it's very likely that both the US and the West and China will"
1318.38,1323.9," want to curry favor with these countries, therefore will compete to fund infrastructure,"
1324.06,1325.44," to fund products, to build manufacturing in these countries therefore will compete to fund infrastructure to fund products to like build"
1325.44,1330.16, manufacturing in these countries these are investment wars and they're very beneficial
1330.16,1335.84, to the countries at hand right and china has an incentive to do so because it's like highly
1335.84,1341.28, unlikely that they will just you know retaliate economically or military militarily because china
1341.28,1347.2," is like a pretty reasonable actor right their? Their whole internal politics is based on, you know, economic"
1347.68,1352.16," upturn, right, on having an economic like being economically successful, right?"
1352.28,1357.6, Slashing tariffs on your neighboring countries by like dozens and dozens.
1357.72,1359.4," Kind of this is economics 101, right?"
1359.4,1361.4, It's not economically viable.
1361.4,1364.6, China is a reasonable actor and they're not likely to do so.
1364.92,1365.14," But presuming then that they're not likely to do so, right? But"
1365.14,1370.38," presuming then that they're like characterization of China getting scared by the West and like now,"
1370.54,1376.06," like, I don't know, retaliating, right? Presuming that is true, I still don't think that it's like"
1376.06,1381.26," reasonable. Firstly, it's because like, if we're talking about Taiwan or something, like, I don't"
1381.26,1389.84," know, what exactly is opposition's character? What will China do, right? Will they have like aggressive flyovers? Will they have like boots on the ground? This is"
1389.84,1394.18, what they have in this status quo when it comes to countries like Taiwan. I think quite clearly
1394.18,1398.24," the status quo is not working, but I'll talk about that in the next area of rebuttal, right?"
1398.56,1403.4," But like overall, I just don't think it's like likely that China will retaliate also because"
1403.4,1407.36," like, you know, like the maximum of what they might do, they already do when it's likely that China will retaliate also because the maximum of what they might do,"
1407.36,1411.52," they already do what is possible in the status quo. But furthermore, I think it's much more"
1411.52,1417.6, likely that China exploits weaknesses rather than strengths. This directly responds to their point
1417.6,1423.04, about Pelosi visiting Taiwan. The problem with that in the status quo is that the US constantly
1423.04,1425.56," backs in, backs out. Why?"
1425.56,1426.88, Because they don't have an alliance.
1426.88,1432.7, They don't have an actual physical agreement that they have to protect this country.
1432.7,1437.32," So what often happens is the US shows some support for Taiwan, then backs out."
1437.32,1440.6, Some support for Taiwan because they don't have an alliance.
1440.6,1442.24, China then usurps this.
1442.24,1443.84, They exploit this.
1443.84,1469.86," As we said, China's a reasonable actor. If they're genuinely outnumbered, if they genuinely see that they're circled in and that their neighboring countries are aligning much more with the West, I think it's more likely, rather than China alienating itself, which is not economically viable in the slightest, I think it's much more likely that China has a genuine incentive to economically benefit these countries, right? But as Gaddafi already told you, even if"
1469.86,1474.42," China retaliates, this is more incentive for the neighboring countries, for these like, you know,"
1474.52,1479.9," quad, for these like future quad countries to actually join the quad, because they now are like"
1479.9,1484.74," see what China, like what that actually looks like. The comparative on side opposition, right,"
1484.74,1490.2," is that either, well, it's either twofold, right? Either you have the U.S. being like somewhat in"
1490.2,1494.72," the region, but not having like actual, an actual agreement, right? Like what we see right now with"
1494.72,1499.54, Taiwan. I want to make it like very clear that when the U.S. and when the West has genuinely
1499.54,1505.34," committed agreements, look at the money that the U.S is pouring into NATO right I think it's very likely"
1505.34,1511.22, that the U.S will genuinely like once they have this strong like ground this alliance it's likely
1511.22,1516.26, that they will actually like follow through with their promises right the comparative as I said is
1516.26,1520.64, that they're going to be in the region but have no strong like you know hold they don't have like
1520.64,1525.2, you know the capacity to I don't know like have their military operations in these
1525.2,1529.44, countries and that's very very harmful because this at this lets china exploit their like
1529.44,1534.32, weaknesses right but then the next area of a model on military protection they tell us oh you know
1534.32,1538.48, whatever is in this like the status quo it's good enough because we have peace talks etc i don't
1538.48,1542.48, think the status quo is good enough and i don't think that for five reasons right firstly it's
1542.48,1545.72, because in the status quo china exploits the weaknesses of the West.
1546.04,1550.06, China sees that the Philippines do not have a genuinely as good of a military.
1550.3,1551.9, They bomb ships in the status quo.
1551.94,1553.38," I don't think that's good enough, right?"
1553.62,1557.34," Secondly, in the status quo, these countries do not have good enough leverage over China"
1557.34,1561.98," because they don't have as good of a military, et cetera, as they would if they aligned themselves"
1561.98,1562.7, with the West.
1562.92,1569.84," And thirdly, as they say, no side wants a war. On our side of the house, when China is faced with nuclear powers, they're not likely"
1569.84,1574.3," to go into military conflicts. They're not likely to do all of those things. Furthermore, on the"
1574.3,1578.36," economic exploitation, it's likely that the West will actually protect these countries because"
1578.36,1588.84," they are trading partners for them. Before I move on, I'll take one POI. If, as you say, China is economically devastated by the pandemic and the housing bubble,"
1589.18,1593.34, how will they engage in investment wars and the hot war you talk about?
1594.42,1597.72," Yeah, so it's just more like it's better economically if you invest in countries,"
1597.8,1599.92, and therefore you're providing the carrot.
1600.18,1601.6, They do have some funds to invest.
1601.7,1602.76, It's a completely different scenario.
1602.76,1607.44, When you slap tariffs on all of your neighboring countries meaning you don't get your exports out right
1607.44,1611.2, that's the comparative they're not likely to do that the uniqueness on our side of the house
1611.2,1615.04, on this military protection is that we have more strategic cooperation with the west and more
1615.04,1618.96, troops on the ground but i'll like expand on that in my extension about more democratic change in
1618.96,1623.68, these countries there are four points here firstly when you have like external pressure uh for
1623.68,1625.4, domestic politics to
1625.4,1629.72, change because the West when they like uh invest in these countries they want some like Democratic
1629.72,1633.86, you know checks and balances right so we're more likely to have like more democracy in these
1633.86,1636.74, countries we're more likely to have more accountability in the militaries of them
1636.74,1641.66, like already explained secondly we're likely to have strategic communication in key areas right
1641.66,1649.18, so a for example in manufacturing the West does not want these countries to be as reliant on China right so it's more likely that they will like set up
1649.18,1653.5, manufacturing stations there B when you have like the West is likely to help with like crime and
1653.5,1657.88, human trafficking and drugs and borders we already saw this happen in NATO uh with NATO where like
1657.88,1662.62, they like like really stop the piracy going on in Somalia thirdly you're likely to have cooperation
1662.62,1666.04, military expenditures and fourthly you have more soft power in negotiation
1666.04,1667.7, when you have a larger seat at the table.
1667.7,1671.12," Panel, this is about like either being against two fish"
1671.12,1673.6," on your own, or at least having one on your side."
1673.6,1703.3, We prefer the latter. Thank you very much for that speech.
1703.3,1705.26, We go back to the opposition for the second
1705.26,1729.54, opposition speech. Good luck. Can I check if I'm audible and visible?
1732.16,1733.06," Okay, thank you."
1743.2,1744.48," So at the top of this speech,"
1744.56,1746.76, I want to be very clear about the context of aggression
1746.76,1747.76, that takes place right now.
1747.76,1752.08," I want to just first point out a couple of lies they said, like China bombing ships and"
1752.08,1753.68, placing troops in nations.
1753.68,1756.44," If they did that, there will be a literal war already happening."
1756.44,1761.44, The truth is Chinese aggression in the status quo does not amount to direct military intervention.
1761.44,1767.7," Often, aggression takes place of things like, for instance, election meddling, like we saw when they meddled with elections of countries like Australia, for example,"
1767.92,1771.84," or for example, the use of digital warfare tactics to increase their ability to control states,"
1771.88,1776.82," or even their own example of the BRI. Our point is that, like they concede, China is a rational"
1776.82,1781.56, actor and will never enter an actual hot war or military conflict on either side of the house.
1781.86,1788.16," That is why the context of aggression that takes place in the status quo is about more moderate forms of aggression, which their pact does nothing to"
1788.16,1793.46," stop. With that, two areas of clash. First, how will China respond to this? Second, how third"
1793.46,1798.2," parties are hurt? First, how China will respond to this? And I think the question we have to ask"
1798.2,1802.42," here is, does their policy actually work in solving any of the problems they talk about?"
1802.56,1809.04," They talk about the BRI, for example. how is a military pact that responds to military aggression going to stop this absolutely no"
1809.04,1813.76, response but second the question to ask you is this how does china respond to aggression and
1813.76,1818.48, potential threats and the answer isn't peace and temperance often it's equally aggressive actions
1818.48,1822.64, and there are two reasons why first because c historically fights fire with fire look at how
1822.64,1826.8," for instance they began constructing artificial islands for example,"
1827.1,1828.12, at the point in which the US
1828.12,1829.88, was increasingly involved within the region.
1830.14,1831.04, Or the fact that literally
1831.04,1832.96," the moment Pelosi stepped foot within Taiwan,"
1833.24,1834.78, they are already carrying out things
1834.78,1836.34," like simulated military drills, for example."
1836.7,1837.74, I think what this suggests to you
1837.74,1839.36, is that China is most likely to respond
1839.36,1841.72, to aggression with even more aggression
1841.72,1842.72, on their part.
1842.94,1844.48," But secondly, as they concede,"
1844.74,1848.14, Xi is risk adverse and he wants to deter other states from being able to join these pacts.
1848.44,1852.86," Therefore, he is likely to use these aggression tactics to therefore achieve this angle. That is"
1852.86,1855.8, why the likely counterfactual on their side of the house is that China will respond to this
1855.8,1859.54, even more aggressively. And that is why all of their harms here are far from the truth.
1860.1,1864.9," Next, they say that China is already maximally aggressive. Why? We think that given the"
1864.9,1865.92, contextualization of how China is a rationalally aggressive. Why? We think that given the contextualization
1865.92,1867.26," of how China is a rational actor,"
1867.48,1869.4, obviously it only engages in aggressive actions
1869.4,1871.62, at the point in which the benefits exceeds the cost.
1871.86,1872.94," And that is why in the status quo,"
1873.14,1874.96," if it's truly economically weak, for example,"
1875.08,1877.14, it is possible that they can increase aggression
1877.14,1878.82, in the future if the economy recovers.
1879.02,1880.8, The point is that China isn't maximally aggressive
1880.8,1882.5, and this is just a lie.
1882.7,1883.68," So obviously in the status quo,"
1883.86,1888.78," obviously if they are prompted to act aggressively, they will do so under their side of the house. Finally,"
1888.88,1894.22," they said, well, but China likes to capitalize on weaknesses. When the US isn't involved in the"
1894.22,1898.52," region, then they will start wanting to engage more. Why is this the case? In the status quo,"
1898.94,1903.4," even if the US isn't fully committed, China wouldn't run the risk that the US could possibly"
1903.4,1908.56," intervene because they know that if they engage in a war with the US right now, they would massively lose or even if they"
1908.56,1912.56," wouldn't lose, they would suffer economically and would destroy their country. That is why even if"
1912.56,1917.12," there isn't an explicit commitment, for example, the possibility and the threat that the US might"
1917.12,1921.52, intervene on either side of the house as Biden in the status quo has already committed to defending
1921.52,1929.32," Taiwan, for example, clearly demonstrates to you that this argument is not exclusive. Finally, they said, well, there will be an investment war to attract"
1929.32,1933.56," these states. Why is this the case? If it's true that China is already so economically impoverished,"
1933.72,1937.88," how are they going to engage in these investment wars? But most importantly, we win this point."
1938.08,1941.64," Because you know when investment wars happen? It's when there's no clear line drawn, when you can"
1941.64,1948.18," still win that country over. On your side of the house, they're literally drawing a clear line that these states are supporting the US and these states are"
1948.18,1952.56, supporting China when they join or don't join the pack. That is when investment wars won't happen
1952.56,1956.02, because there's no additional incentive of throwing you free money if you're just going to ally
1956.02,1960.16, yourself with another country anyways. That is why when the clear line isn't drawn on our side of
1960.16,1963.86," the house, we get more investment and we win the investment war. So this point is honestly"
1963.86,1968.78, nonsensical. Second area of question on how third parties are hurt and i want to point out here
1968.78,1973.08, they completely dropped their first speaker argument here because they said oh no but now
1973.08,1976.96, what happens now is that the region is very military unstable and therefore just a disincentivized
1976.96,1981.38, investment after we point out that this is obviously untrue and that for instance foreign
1981.38,1986.44," direct investment inflows within asia for example has been increasing increasing across the past years, they completely dropped this point,"
1986.66,1991.04, which shows that they concede that this is unlikely to be a significant difference in the debate.
1991.24,1993.62," But more importantly, the argument just doesn't make sense."
1993.86,1997.78," This is premised on the assumption that China is going to invade Asia, for example,"
1997.88,1999.84, and therefore this poses a real military threat.
2000.1,2003.88," This is incredibly unlikely, and therefore the argument just doesn't make sense."
2004.08,2005.12," Before I move on, yes."
2007.74,2013.02," Okay, given the Philippine ships that China bombed this January,"
2013.72,2015.78, isn't it more likely that that wouldn't have happened
