start,end,text
771.8,776.1, Behind the guise of social utility is governments weaponizing this word
776.1,780.2, to limit the capacity for specific individuals and their anti-government views
780.2,781.9, to remain proliferated into society.
781.9,786.0," As I just explained, I explained to you why would that be effective."
786.0,788.0, I don't think there's a president that is only doing that.
788.0,791.0," We have a minister of education, we have a minister of art."
791.0,796.0," But not only that, even if you try to portray that those are also used by the government"
796.0,798.0," or instrumentalized government propaganda,"
798.0,801.0," in our side of the house, as the info slide says, we're still talking about organizations."
801.0,803.0, We're still talking about independent organizations.
803.0,806.96," If a very rich independent organization decides to do a part in our set up the house,"
806.96,810.8," they will still be able to do so, and they will still be able to do so with a quality of art,"
810.8,814.0, because in our site is that where we have a selective process.
815.52,822.72, So how is the social impact defined? The social impact is about the social impact that is able to generate on people.
822.72,828.32," What are we talking about? We're talking about the emotional response that it has on people. We're talking about, for example,"
828.32,832.8, how people would think and how people would reflect upon that art. So therefore we're not
832.8,837.2, finding any type of art. We're finding the type of art that is able to generate emotional response.
837.2,841.6, We're finding the type of art that is able to generate real thinking and a broader thinking
841.6,846.0, in people's lives. How are we actually having better quality of art in our set of thoughts?
846.0,850.0," Because first, know that art, and for you to be able to produce art, is expensive."
850.0,854.0," Even when we talk about small art, the resources for you to paint is very expensive."
854.0,858.0," The things that you need to paint, for example, something, are also very expensive."
858.0,862.0," The testing, the studying, all of those things that you need are very expensive."
862.0,865.96," But not only that, there are types of art that are intrinsically expensive."
865.96,867.36, We're talking about theater.
867.36,869.0, For you to be able to produce a play
869.0,870.7," that's also very expensive,"
870.7,872.2," very expensive to do that plays,"
872.2,875.06, you need actors that will go a lot of money.
875.06,875.94," When you talk about movie,"
875.94,878.24, that's also intrinsically expensive.
878.24,879.56, So how in their side of the house
879.56,881.56, are you actually taking away this quality?
881.56,882.9," Because in their side of the house,"
882.9,894.0," since they're giving that money to more people, since they need to be able to allocate all artists and not specific projects, now they need to be able to give small amounts of money for each individual."
894.0,906.0," Since they have more individuals and since they have more projects to be able to fund, the amount of money that those projects are receiving are smaller when compared to our side of the house, where we have a smaller amount of projects being funded"
906.0,911.0, and therefore also being able to give a bigger amount of money to each project.
911.0,913.0, So what does this mean? What is the implication of that?
913.0,919.0," Even though we have less projects, our process has more quality, because now people are able to actually study about art,"
919.0,924.0," are actually able to buy the best resources in the market, are actually able to test about the art,"
924.0,927.8," but secondly, they are able to produce a type of art that wouldn't be produced in their"
927.8,930.9," side of the house. And here we meet with their main stakeholder. Their main stakeholder,"
930.9,934.4," those four people that we talked about, those minorities, now they are also able to produce"
934.4,937.8," theater, movies. They're in their side of the house, they would never be able to produce"
937.8,941.3," because the amount of money that those people are giving, the amount of money that the government"
941.3,946.0," is giving, is way less because they needs to fund a whole amount of people."
946.0,950.0," Therefore, what are the actual implications of our settlement house?"
950.0,957.0," We are able to not only fulfill the actual necessities of the government that they are having in their settlement house,"
957.0,961.0," because they never gave me reasons and now they have the money to pursue me,"
961.0,970.64," while the government specifically has a reason to give those people that money, but also we are proving to you how we are able to better produce quality"
970.64,975.5," of art and how also we are able to produce, how we are able to have those arts better"
975.5,979.68, publicized. Why? Because we also have a matter of exclusivity in our separate house. When
979.68,982.8," there's less projects being funded by the government, this means that when people look"
982.8,1008.4," at the art and look at the symbol of the government and understand that the art is being financed by the government and was selected in a selective process, those people when they see the art are able to see, wow, this art must be of quality, now I will consume that more. Therefore, we have to publicize the art more and that's why I'm so proud to oppose. The usage of art as utility maximizing machines is something that we all should not forget"
1008.4,1010.9, because art is so much more than that.
1010.9,1012.6, Art is livelihood.
1012.6,1016.7, Art is life and that is what we stand for in our work because what we allow individuals
1016.7,1021.6," to do is to express themselves regardless of if that piece of art creates social utility,"
1021.6,1027.0," regardless of if that goes against what the government wants to proliferate, and regardless of your social background."
1027.0,1032.0," In my speech, I'm going to do two levels of top-of-the-book clarification, then a couple"
1032.0,1033.0, of clusters.
1033.0,1037.0," On top-of-the-book clarification, I want to note two crucial things in this debate."
1037.0,1042.0," Firstly, opposition misunderstands or mischaracterizes our frame, because what they tell us is that"
1042.0,1047.42, they think that we support a world in which only artists who earn enough to sustain themselves get this funding.
1047.74,1048.58, This is not true.
1048.84,1053.1," What we say we support is artists who have some amount of income from art,"
1053.18,1056.32, whether that be $10 a month or whether that be $100 a month.
1056.58,1059.5, We don't believe that these artists are making all of their income off of this art.
1059.62,1061.42," Obviously, they wouldn't need it in that case."
1061.48,1068.96," We did not say this to clarify. But secondly, I also don't think that opposition has enough fiat to say that the standard by which"
1068.96,1073.2, all of these artworks will be judged is simply unsocial utility for two reasons.
1073.2,1077.88," Number one, because oftentimes these art programs, as the Incluside specifies,"
1077.88,1080.94," are external to the government through things like organizations, which"
1080.94,1084.6," governments have very little purview over. And also secondly, that there are a lot of"
1084.6,1087.44," uncontrollable factors that exist in organizations and governments have very little purview over, and also secondly, that there are a lot of uncontrollable factors that exist in organizations and"
1087.44,1091.08," governments. Like yes, the Minister of Art does exist, but you also don't know what"
1091.08,1094.52," the Minister of Art thinks, and you cannot believe that the Minister of Art is"
1094.52,1098.42," always going to maximize social utility. Therefore, I don't think the criteria by"
1098.42,1102.72, which opposition can judge artwork is always going to be this idea of social
1102.72,1105.6," utility. With that said then, I want to firstly discuss"
1105.6,1107.96," which side is better on the level of social utility,"
1107.96,1110.4," largely dealing with most of Oppa's shoot game,"
1110.4,1111.9," that are minorities' accessibility,"
1111.9,1113.96," and finally, quality of art."
1113.96,1116.12," Firstly, on social utility, I want to know"
1116.12,1118.84, three main things about this argumentation.
1118.84,1120.98," I want to know firstly, that this maximization"
1120.98,1123.36," of social utility is not true,"
1123.36,1126.18, that I don't think opposition fulfills the adequate burden
1126.18,1129.42, of proving to you how these artworks are going to create
1129.42,1131.0, this scale of social utility.
1131.0,1132.32," We don't know what they're talking about,"
1132.32,1134.5, we don't know what the mechanization is.
1134.5,1136.72," On the flip, what we believe is oftentimes"
1136.72,1139.08, these artworks are chosen deliberately
1139.08,1141.5, through the incentives of specific actors.
1141.5,1144.04," If, for example, you are an actor that lead government,"
1144.04,1147.76, you're probably not going to want to proliferate messaging that goes against what your
1147.76,1151.44, government stands for. Maybe that means that you don't want to promote things like
1151.44,1155.42, female rights or LGBTQ rights because you're a conservative government. Maybe
1155.42,1159.6, all that means is that you don't want to depict specific politicians in negative
1159.6,1162.86, ways. But we do think that in any scenario there are going to be third
1162.86,1168.0," party, other ulterior incentives other than social utility that mess with the catalyst."
1168.0,1178.0," The problem and the unique reason why this is extremely harmful in opposition is because opposition allows for governments to do this, organizations to do this, under the guise of social utility."
1178.0,1185.6, Because what these people can do is claim they're trying to maximize social utility while minimizing individuals who have opposing views.
1185.6,1188.52," They can do this, and this is going to be incredibly harmful."
1188.52,1192.92, But the second layer of response is to say that not only is this harmful in a general scale
1192.92,1195.96," because the maximization of social utility isn't going to happen,"
1195.96,1200.52, but also that this is going to massively harm minorities specifically for two main reasons.
1200.52,1205.0," Number one, because minorities are unable to create artworks that are probably going to be perceived as good,"
1205.0,1208.0," or as the info slide says, have mirrors in a lot of scenarios."
1208.0,1214.0," Because as they, to somewhat correctly characterize, artwork to some extent does require a lot of training,"
1214.0,1219.0," and creating good artwork, or artwork that will be accepted by society and therefore create social utility,"
1219.0,1228.6, are going to have to be artworks that have a lot of resources put into it. The implication being that minorities are unable to access the scale of social utility
1228.6,1232.32," that opposition wants to push, and therefore these vulnerable actors, who one of their"
1232.32,1236.36," only methods by which they can self-express is artwork, are limited."
1236.36,1239.96," The reason why this is crucial is, just like I said, this is one of the only methods for"
1239.96,1244.8," their self-expression, because they cannot do things like vote in the government and"
1244.8,1247.44, have enough votes to create change for themselves.
1247.44,1249.9," But ours can be sensationalized, ours can be picked up,"
1249.9,1251.94," ours can be displayed, and this can proliferate"
1251.94,1255.8," their messaging across a broader spectrum of individuals,"
1255.8,1258.28, doing things like a garden and sympathy for votes.
1258.28,1260.42, The implication is minorities are better at voting.
1260.42,1262.42, But the second reason why minorities are hot
1262.42,1264.64," is as I said, there are going to be intrinsic biases"
1264.64,1268.78," that mess with the process, which means that the maximization of social utility is"
1268.78,1270.78, going to be the minimization of minorities.
1270.78,1272.78," Before my third response, go ahead."
1272.78,1274.78, The biases isn't exclusive.
1274.78,1276.78," In both sides of the house, government needs to decide what is hard."
1276.78,1280.78, And graffiti is willing to receive money in both sides of the house because the government
1280.78,1282.78," will say, this is not hard."
1282.78,1284.78," Yeah, okay, two things."
1284.78,1286.06," One, I don't think that this is very true."
1286.16,1288.22," There is a dictionary definition of art, and graffiti"
1288.22,1290.04, does fit into that dictionary definition
1290.04,1292.08, of art. We have thoughts for English dictionary
1292.08,1293.98," right there, we'll lift it up. But also, secondly,"
1294.28,1296.32, I want you to know that this is a highly uncomparative
1296.32,1298.1," theme at best, because their world has"
1298.1,1300.46, a lot more limitation than anything in our world.
1300.56,1302.16, Maybe graffiti won't get any funding
1302.16,1304.18," in our world, but a hell of a lot more things"
1304.18,1307.0, are going to get funding in our world in comparison to their world.
1307.0,1315.0, Third and final response then. Social utility is a fluffy impact. It is an impact that is unfair. We do not know what type of social utility is created.
1315.0,1320.0, We don't know what types of art they're making. We don't know what types of social utility they're creating in their world.
1320.0,1325.7, We think that a far more important impact in this debate that isn't the second passion. Woodside is better in terms of accessibility.
1325.7,1327.9, Our argumentation was fairly introverted.
1327.9,1331.9," We tell you that art is a very competitive landscape, that individuals have to fight"
1331.9,1337.9," tooth and nail to make it in any sort of way, and that this is an unsustainable way to run"
1337.9,1338.9, this industry.
1338.9,1343.4," On the flip end, what we can do is we can guarantee that these individuals have some"
1343.4,1346.18, amount of income so that they can continue to pursue their passions.
1346.64,1348.4, There are two important impacts of this.
1348.7,1351.3," Firstly, that these individuals can do what they want."
1351.52,1355.6," Rather than, for example, having to do things like take on three part-time jobs, you can"
1355.6,1358.72, take on two and you spend the rest of the time doing your hard work.
1359.02,1362.04," But also secondly, that leads to mass-scale poverty alleviation."
1362.04,1366.9, But a lot of times these artists are in poor situations and they're unable to live by themselves.
1366.9,1369.68," And for these individuals, we can alleviate their poverty."
1369.68,1371.96, Now the outlandish opposition response you get
1371.96,1375.28," in response about this is basically to say,"
1375.28,1377.74," well, governments shouldn't have to do this"
1377.74,1379.92, because this is the same in any other industry.
1379.92,1381.88, There's two problems with this analysis.
1381.88,1384.76," Number one, it is not the same in every other industry."
1384.76,1388.04, R is actually uniquely competitive and uniquely cut-throat
1388.04,1391.32, and only the top 1% of earners earn enough income
1391.32,1392.46, to sustain themselves.
1392.46,1394.48, R is more competitive than anything else.
1394.48,1397.34," But secondly, we do think that this utility maximization"
1397.34,1398.76," of things like poverty alleviation,"
1398.76,1400.84," hard impacts that we can get in our world,"
1400.84,1402.58, is something that governments are prioritizing
1402.58,1408.5," over unclear impacting like social utility. Before I move on, we'll ask P.O.I. here."
1408.5,1412.7, You talk about the duty and you talk about the poverty. Do you believe that governments
1412.7,1416.12, can still have welfare policies just as we do with the aid workers? We don't believe
1416.12,1419.0, that they need to give money to art just so we can get that.
1419.0,1424.14," Yeah, two things. One, we have a lot of money here, we should probably be using it for the"
1424.14,1425.0," poor, that was our case."
1425.0,1430.0," And also secondly, I don't think that governments have enough welfare policy to, for example, target artists."
1430.0,1434.0," Often times it's unemployment benefits, for example, that governments use that money for."
1434.0,1438.0," Artists have some amount of employment, I don't think artists are getting enough money right now."
1438.0,1447.92," Finally then, I want to, in my last 40 seconds, just deal with this, I just want to finally talk a little bit more about minorities because there was an important principle of the past that was unengaged in"
1447.92,1453.26," this argumentation. That is to say, the governments are discriminating minorities or disenfranchised"
1453.26,1456.52, individuals uniquely in all positions of the world under the disguise of social utility
1456.52,1462.22, or in the disguise of merit. This is an unjustifiable way to run things. That even if all of these
1462.22,1465.0," individuals have the most maximal altruistic incentives,"
1465.0,1470.0," and all they want to do is maximize social utility, all they want to do is create a better art history,"
1470.0,1474.0, that the fact that they have some amount of intrinsic biases that clash against that incentive
1474.0,1477.0, is going to mean that they're going to have biased results.
1477.0,1481.0," That even if everybody tries their absolute best, it is still going to be biased."
1481.0,1488.0," The government cannot condone such injustices. This is a principle, and is an impact alone that is debate winning. I would stand for my vote."
1488.0,1492.0," Panel, I love drawing. I think drawing is very important."
1492.0,1496.0, I think drawing makes me happy. But that doesn't mean that the government necessarily needs to give me money
1496.0,1500.0," for that. We believe that art is impactful so that people can see it, so that people"
1500.0,1504.0, can feel it. We believe access to art is so significant because
1504.0,1505.84, art moves people.
1505.84,1510.0," On their side of the house, you're funding art that will never meet the public eye. Art"
1510.0,1514.34," that will never get to fulfill its role, which they admit is making people happy and feel"
1514.34,1519.0, fit. We're incredibly proud to defend quality art on side opposition.
1519.0,1523.0," What am I addressing in this speech? Firstly, I'm going to be discussing our process and"
1523.0,1528.0," the concept of access to art. Then I will be engaging our minorities, but also I will be bringing a second constructive"
1528.0,1532.0, on how we better the actual careers of the artists they so care about.
1532.0,1536.0," But firstly, on access to art, notice that they say that art is important within the first speech"
1536.0,1539.0," because it makes you happy, because it's a form of expression."
1539.0,1543.0, Notice how this isn't contingent on you having a living to produce art.
1543.0,1545.32, You can still make art because it makes you happy
1545.32,1550.28," on both sides of the house. We believe that people who enjoy drawing, people who enjoy singing or"
1550.28,1554.96," playing a guitar, people who enjoy writing can still do that on their side of the house, just"
1554.96,1559.08, as they can on our side of the house. That isn't the biggest delta on this debate. We're not stopping
1559.08,1565.82," people from doing things that make them happy. But most importantly, we believe that access to the industry of"
1565.82,1569.56, art is important for the sake of making sure that things that are being published are of
1569.56,1573.94, quality and that we have actual people who are capable of publishing things that aren't
1573.94,1579.04, just the rich white majority who already have access and resources to enter these institutions
1579.04,1582.62," in the first place. On side opposition, we're actually providing people a ticket to enter"
1582.62,1585.88, this industry because they're continuously locked of on their side of the house.
1586.32,1587.78," Now, how does this process work?"
1588.2,1594.7," We believe that on our side of the house, you will have to submit a portfolio, meaning you show the process of your work, the kind of work you produce, how you study work."
1594.96,1598.14," You're going to provide, at least, an analysis on the work you produce."
1598.32,1601.1, You're going to provide proposals for what you want to produce your work about.
1601.36,1603.18, And you might go through an interview with them.
1603.34,1609.0, This means that the judgment is much more than just a simple loss and a bias. There's a literal amount
1609.0,1612.42, of evaluation in regards to quality. Remember that these institutions aren't
1612.42,1616.2," just political institutions, these are literal institutions filled with people"
1616.2,1619.44, who spend their entire lives studying and dedicating themselves to art because
1619.44,1623.04," they think it's important and because they like analyzing it, they think it has depth. We don't"
1623.04,1625.96," think these people are going to immediately put their bias in the first place,"
1625.96,1628.1, and that they have the incentive and the capacity
1628.1,1630.56, to care about the quality of it.
1630.56,1632.72," Now, they see that these institutions have good biases,"
1632.72,1634.48, but notice that institutions aren't singular.
1634.48,1636.24, You can compose an institution and not hold
1636.24,1637.88, every single value it proposes.
1637.88,1639.38," These processes, being so complex,"
1639.38,1641.28," have multiple individuals in each phase,"
1641.28,1643.46," which each have their own personal biases,"
1643.46,1647.2, which will be conducting thousands and thousands of interviews and processes. We don't
1647.2,1658.36," believe that there is a single bias that is going to outrule them all. And even if I buy that, we still think that there are competing institutions with competing biases. We're going to have different arts being promoted from different places, like different galleries, museums,"
1658.36,1667.88," charities, etc. So we don't think that that's a big point of provision on our side of the house. Now, we much rather have art that is judged on depth and intention, on the level of skill"
1667.88,1671.24," of those artists, and the meaning, so that we can actually produce quality art."
1671.24,1675.8," But most importantly, we think it is significantly more important to provide people with resources"
1675.8,1679.12, so that that art can actually see the light of day.
1679.12,1684.6," Why are some of the most impactful, for example, writers that we have so important?"
1684.6,1685.36," Think of Franz Kafka, think of Ferd that we have so important. Think of Franz"
1685.36,1689.02," Kafka, think of Ferdinand Pessoa. Their art is important because it reached the world."
1689.28,1693.62," Their art almost was completely insignificant and forgotten, and didn't provoke any impact"
1693.62,1697.1," whatsoever because it wasn't published. On their side of the house, you're now providing"
1697.1,1701.66, people with enough resources to actually enter and break into the industry of art with what
1701.66,1706.58, they're producing. You need significant amounts of money so that you can actually have trials and experiments
1706.58,1708.56," and studies of a piece, so that you can experiment"
1708.56,1710.32," with different materials, different kinds of paint,"
1710.32,1713.98," different kinds of mediums, so that you can actually,"
1713.98,1715.66," for example, gain access to events"
1715.66,1717.22," where you can promote your own art,"
1717.22,1719.1, or so that you can have larger projects
1719.1,1722.3," that involve significant more amounts of money, like film."
1722.3,1725.3, We never need a scenario where art is actually expensive
1725.3,1727.0, if you want to produce it in the long run.
1727.0,1728.78, And if you're providing people with just the basic amount
1728.78,1730.42," of money they need to survive, the poor people"
1730.42,1732.58, on their side aren't producing that art either.
1732.58,1734.36," But most importantly, on our side of the rules,"
1734.36,1736.28," these people gain access to institutions,"
1736.28,1738.4," like galleries, like museums, but they can actually"
1738.4,1739.88, gain a career out of this because they're gaining
1739.88,1742.12," connections, because their work, now that it's actually"
1742.12,1744.68," properly produced, can be sold to someone"
1744.68,1745.0," who is a private collector,"
1745.0,1749.0," or can be shown at the local theatre, because they can pay to do so."
1749.0,1752.0," We believe art only fulfills its impact, which they agree, on our side of the house,"
1752.0,1757.0," when people are actually capable, in terms of finances, to produce that."
